"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
24.04.2024 09:30:00,  981.52,    4.07,  278.70,    0.98,   80.20,    8.18,    6.56,    1.62,    4.17,    6.68, 1230.29,    1.59,    2.78,  151.30,    0.00,    0.00,  138.89,  288.33,  363.03,   15.33,  450.60
24.04.2024 09:40:00,  981.53,    4.19,  278.82,    0.99,   79.58,    8.24,    6.56,    1.68,    4.17,    6.68, 1229.78,    1.75,    2.58,  151.60,    0.00,    0.00,  185.38,  388.52,  435.64,   15.49,  449.10
24.04.2024 09:50:00,  981.59,    4.30,  278.93,    0.91,   78.50,    8.31,    6.52,    1.79,    4.14,    6.65, 1229.36,    2.48,    5.14,  210.60,    0.00,    0.00,  122.46,  263.61,  302.89,   15.65,  441.90
24.04.2024 10:00:00,  981.67,    3.60,  278.22,    1.22,   84.40,    7.91,    6.68,    1.23,    4.24,    6.80, 1232.52,    3.37,    5.26,  229.80,    0.10,  410.00,  137.76,  294.04,  328.38,   15.78,  435.30
24.04.2024 10:10:00,  981.65,    2.97,  277.58,    1.65,   91.00,    7.56,    6.88,    0.68,    4.37,    7.01, 1235.21,    2.31,    4.53,  227.00,    0.10,  510.00,  127.93,  343.55,  378.34,   15.74,  434.90
24.04.2024 10:20:00,  981.59,    3.14,  277.76,    1.83,   91.10,    7.66,    6.98,    0.68,    4.43,    7.11, 1234.31,    1.77,    2.62,  225.00,    0.00,    0.00,  135.60,  357.38,  390.36,   15.60,  433.40
24.04.2024 10:30:00,  981.51,    3.44,  278.07,    1.16,   85.00,    7.82,    6.65,    1.17,    4.22,    6.77, 1233.05,    2.35,    3.60,  221.30,    0.00,    0.00,  202.78,  417.06,  456.49,   15.49,  430.70
24.04.2024 10:40:00,  981.34,    3.55,  278.19,    0.66,   81.30,    7.88,    6.41,    1.47,    4.07,    6.53, 1232.46,    2.53,    3.13,  209.40,    0.00,    0.00,  243.14,  489.98,  614.74,   15.42,  430.60
24.04.2024 10:50:00,  981.23,    3.79,  278.45,    0.74,   80.40,    8.02,    6.45,    1.57,    4.10,    6.57, 1231.20,    1.92,    2.56,  210.50,    0.00,    0.00,  395.27,  772.94,  877.30,   15.40,  430.10
24.04.2024 11:00:00,  981.16,    4.45,  279.12,    0.95,   77.91,    8.40,    6.54,    1.86,    4.16,    6.67, 1228.15,    2.21,    3.14,  221.10,    0.00,    0.00,  557.56, 1069.33, 1856.76,   15.52,  428.60
24.04.2024 11:10:00,  981.02,    4.91,  279.59,   -0.75,   66.66,    8.68,    5.78,    2.89,    3.67,    5.89, 1226.30,    2.42,    3.36,  221.70,    0.00,    0.00,  655.89, 1252.57, 2215.29,   15.82,  427.30
24.04.2024 11:20:00,  980.92,    5.32,  280.01,   -1.22,   62.56,    8.93,    5.58,    3.34,    3.55,    5.69, 1224.47,    1.84,    3.00,  245.20,    0.00,    0.00,  389.21,  749.09,  847.85,   16.29,  426.60
24.04.2024 11:30:00,  980.82,    5.50,  280.20,   -0.86,   63.45,    9.04,    5.74,    3.30,    3.65,    5.85, 1223.48,    2.34,    3.91,  212.70,    0.00,    0.00,  377.56,  734.86,  988.46,   16.80,  427.40
24.04.2024 11:40:00,  980.75,    5.72,  280.42,    0.02,   66.68,    9.18,    6.12,    3.06,    3.89,    6.24, 1222.27,    2.12,    3.74,  160.60,    0.00,    0.00,  750.22, 1416.59, 2049.01,   17.24,  429.40
24.04.2024 11:50:00,  980.61,    6.27,  280.99,    0.22,   65.10,    9.53,    6.21,    3.33,    3.95,    6.33, 1219.64,    3.07,    4.85,  146.70,    0.00,    0.00,  729.47, 1392.15, 1869.17,   17.64,  430.00
24.04.2024 12:00:00,  980.44,    6.25,  280.98,    0.68,   67.40,    9.52,    6.42,    3.10,    4.08,    6.54, 1219.43,    3.04,    4.75,  137.10,    0.00,    0.00,  636.43, 1188.65, 2071.17,   18.07,  433.30
24.04.2024 12:10:00,  980.21,    6.39,  281.14,    0.67,   66.70,    9.61,    6.41,    3.20,    4.08,    6.54, 1218.53,    4.56,    7.05,  149.80,    0.00,    0.00,  682.83, 1316.82, 2180.44,   18.43,  428.10
24.04.2024 12:20:00,  980.05,    6.13,  280.90,    0.63,   67.69,    9.45,    6.39,    3.05,    4.07,    6.52, 1219.44,    4.24,    6.37,  148.00,    0.00,    0.00,  280.25,  547.45,  916.38,   18.69,  433.90
24.04.2024 12:30:00,  980.11,    6.08,  280.84,    0.46,   67.12,    9.41,    6.32,    3.09,    4.02,    6.44, 1219.79,    3.59,    5.94,  170.40,    0.00,    0.00,   84.15,  179.56,  291.97,   18.75,  433.20
24.04.2024 12:40:00,  980.54,    4.81,  279.53,    1.22,   77.48,    8.61,    6.67,    1.94,    4.24,    6.81, 1225.72,    4.11,    6.71,  260.80,    0.50,  440.00,   49.70,  118.78,  191.77,   18.64,  428.70
24.04.2024 12:50:00,  980.65,    3.29,  277.99,    1.55,   88.30,    7.74,    6.83,    0.91,    4.35,    6.97, 1232.51,    2.99,    4.00,  252.30,    0.20,  200.00,  113.08,  245.91,  304.01,   18.26,  428.70
24.04.2024 13:00:00,  980.76,    3.05,  277.74,    1.96,   92.50,    7.61,    7.04,    0.57,    4.48,    7.18, 1233.64,    2.60,    4.23,  236.30,    0.30,  590.00,   74.65,  168.71,  257.89,   17.68,  429.00
24.04.2024 13:10:00,  980.64,    2.93,  277.62,    2.18,   94.80,    7.54,    7.15,    0.39,    4.55,    7.29, 1233.99,    1.60,    2.90,  217.10,    0.10,  330.00,  391.90,  786.07, 1938.00,   17.10,  429.60
24.04.2024 13:20:00,  980.34,    3.83,  278.56,    2.84,   93.20,    8.04,    7.49,    0.55,    4.77,    7.65, 1229.41,    1.62,    2.62,  168.90,    0.00,  130.00,  937.15, 1782.84, 2117.98,   16.66,  430.20
24.04.2024 13:30:00,  980.18,    4.93,  279.68,    2.88,   86.50,    8.69,    7.52,    1.17,    4.78,    7.67, 1224.33,    1.94,    3.20,  149.90,    0.00,    0.00,  844.67, 1606.48, 1712.06,   16.60,  430.10
24.04.2024 13:40:00,  980.03,    5.04,  279.80,    2.49,   83.50,    8.75,    7.31,    1.44,    4.65,    7.46, 1223.77,    2.26,    3.40,  142.00,    0.00,    0.00,  428.21,  840.83, 1650.37,   16.93,  431.10
24.04.2024 13:50:00,  979.90,    5.45,  280.22,    2.77,   82.80,    9.01,    7.46,    1.55,    4.75,    7.61, 1221.75,    1.53,    2.94,  159.30,    0.00,    0.00,  323.73,  634.60, 1056.06,   17.38,  439.80
24.04.2024 14:00:00,  979.90,    5.69,  280.47,    2.72,   81.10,    9.16,    7.43,    1.73,    4.73,    7.58, 1220.69,    1.08,    2.26,  159.50,    0.00,    0.00,  173.92,  352.15,  434.25,   17.76,  438.80
24.04.2024 14:10:00,  979.90,    5.63,  280.40,    2.74,   81.60,    9.12,    7.44,    1.68,    4.74,    7.59, 1220.97,    1.87,    2.81,  162.50,    0.00,  410.00,  237.39,  469.00, 1066.11,   18.04,  432.20
24.04.2024 14:20:00,  979.83,    5.61,  280.39,    2.93,   82.80,    9.11,    7.54,    1.57,    4.80,    7.70, 1220.92,    1.05,    1.95,   29.79,    0.00,  410.00,  461.33,  890.93, 1501.06,   18.21,  431.00
24.04.2024 14:30:00,  979.70,    6.06,  280.85,    2.63,   78.57,    9.40,    7.38,    2.01,    4.70,    7.54, 1218.86,    0.79,    1.78,   10.62,    0.00,    0.00,  537.75, 1026.25, 1823.08,   18.33,  429.80
24.04.2024 14:40:00,  979.49,    6.89,  281.71,    2.92,   75.76,    9.95,    7.54,    2.41,    4.80,    7.70, 1214.90,    0.59,    1.77,  116.90,    0.00,    0.00,  617.80, 1142.08, 1552.80,   18.54,  429.90
24.04.2024 14:50:00,  979.34,    7.03,  281.86,    2.59,   73.26,   10.05,    7.36,    2.69,    4.69,    7.52, 1214.18,    1.40,    2.84,  116.80,    0.00,    0.00,  154.35,  324.75,  383.54,   18.89,  429.60
24.04.2024 15:00:00,  979.52,    6.56,  281.37,    2.25,   73.88,    9.73,    7.19,    2.54,    4.58,    7.34, 1216.55,    2.41,    6.00,  260.80,    0.00,   50.00,   68.28,  146.52,  227.71,   19.23,  427.30
24.04.2024 15:10:00,  979.71,    5.16,  279.94,    1.79,   78.80,    8.83,    6.95,    1.87,    4.43,    7.10, 1223.03,    2.92,    5.05,  264.60,    0.40,  520.00,  191.59,  374.84,  897.33,   19.33,  426.80
24.04.2024 15:20:00,  979.50,    4.90,  279.70,    2.25,   82.90,    8.67,    7.19,    1.48,    4.58,    7.34, 1223.78,    1.84,    2.81,  237.30,    0.00,    0.00,  287.19,  565.24,  775.22,   19.10,  426.10
24.04.2024 15:30:00,  979.40,    5.49,  280.30,    2.94,   83.60,    9.03,    7.55,    1.48,    4.81,    7.71, 1220.92,    1.79,    3.37,  235.00,    0.00,    0.00,  647.78, 1200.43, 1378.30,   18.78,  425.70
24.04.2024 15:40:00,  979.26,    6.62,  281.45,    3.04,   77.80,    9.77,    7.60,    2.17,    4.84,    7.76, 1215.76,    2.08,    3.64,  196.80,    0.00,    0.00,  639.76, 1174.50, 1313.93,   18.64,  425.90
24.04.2024 15:50:00,  979.10,    6.96,  281.81,    1.74,   69.29,   10.00,    6.93,    3.07,    4.41,    7.08, 1214.40,    2.73,    4.22,  190.30,    0.00,    0.00,  559.66, 1042.51, 1082.45,   18.79,  425.80
24.04.2024 16:00:00,  978.98,    7.43,  282.29,    1.53,   66.06,   10.33,    6.82,    3.51,    4.35,    6.97, 1212.26,    1.80,    2.77,  197.80,    0.00,    0.00,  525.46,  983.23, 1006.67,   19.07,  425.80
24.04.2024 16:10:00,  978.88,    8.09,  282.96,    1.18,   61.58,   10.80,    6.65,    4.15,    4.24,    6.80, 1209.38,    2.47,    5.11,  190.30,    0.00,    0.00,  484.20,  907.25,  965.25,   19.41,  425.80
24.04.2024 16:20:00,  978.80,    8.09,  282.97,    0.11,   56.98,   10.80,    6.16,    4.65,    3.92,    6.29, 1209.52,    2.51,    4.73,  204.60,    0.00,    0.00,  457.90,  849.67,  945.41,   19.75,  425.80
24.04.2024 16:30:00,  978.72,    8.03,  282.92,    0.71,   59.76,   10.76,    6.43,    4.33,    4.10,    6.57, 1209.55,    2.37,    3.58,  197.10,    0.00,    0.00,  205.89,  394.79,  663.35,   20.02,  425.80
24.04.2024 16:40:00,  978.69,    7.59,  282.47,    0.65,   61.34,   10.44,    6.40,    4.04,    4.08,    6.54, 1211.42,    2.16,    4.13,  200.40,    0.00,    0.00,  203.51,  405.42,  470.44,   20.21,  425.90
24.04.2024 16:50:00,  978.65,    7.40,  282.29,    0.67,   62.23,   10.31,    6.41,    3.89,    4.09,    6.55, 1212.19,    1.95,    4.12,  210.40,    0.00,    0.00,  123.08,  252.19,  314.45,   20.25,  425.40
24.04.2024 17:00:00,  978.66,    6.99,  281.88,    1.21,   66.56,   10.02,    6.67,    3.35,    4.25,    6.82, 1213.84,    3.88,    6.17,  193.10,    0.00,    0.00,  122.79,  247.46,  291.66,   20.16,  425.30
24.04.2024 17:10:00,  978.69,    6.77,  281.65,    1.59,   69.45,    9.87,    6.85,    3.02,    4.37,    7.00, 1214.76,    3.45,    6.02,  193.20,    0.00,    0.00,  179.94,  350.48,  512.19,   19.94,  425.40
24.04.2024 17:20:00,  978.74,    6.34,  281.22,    1.17,   69.36,    9.58,    6.65,    2.94,    4.24,    6.79, 1216.77,    6.43,    8.31,  221.30,    0.10,    0.00,  242.49,  452.41,  575.29,   19.61,  425.70
24.04.2024 17:30:00,  978.74,    5.59,  280.46,    0.90,   71.70,    9.10,    6.52,    2.57,    4.16,    6.66, 1220.12,    6.20,    8.50,  218.20,    0.00,    0.00,  267.53,  484.19,  597.40,   19.16,  426.30
24.04.2024 17:40:00,  978.69,    5.23,  280.10,    1.17,   74.94,    8.87,    6.65,    2.22,    4.24,    6.79, 1221.56,    4.36,    6.68,  223.80,    0.00,    0.00,  151.54,  285.40,  377.09,   18.65,  426.50
24.04.2024 17:50:00,  978.63,    4.97,  279.84,    1.36,   77.41,    8.71,    6.74,    1.97,    4.30,    6.89, 1222.62,    4.92,    6.75,  227.80,    0.00,    0.00,  150.06,  280.08,  328.60,   18.15,  426.90
24.04.2024 18:00:00,  978.65,    4.63,  279.50,    1.36,   79.30,    8.50,    6.74,    1.76,    4.30,    6.89, 1224.13,    4.90,    7.11,  225.80,    0.00,    0.00,  100.48,  201.34,  237.38,   17.64,  426.90
24.04.2024 18:10:00,  978.76,    4.57,  279.43,    1.32,   79.36,    8.47,    6.72,    1.75,    4.28,    6.87, 1224.51,    4.39,    6.68,  216.60,    0.00,    0.00,   92.89,  183.10,  244.17,   17.11,  427.30
24.04.2024 18:20:00,  978.81,    4.50,  279.36,    1.37,   80.00,    8.43,    6.74,    1.69,    4.30,    6.89, 1224.87,    4.31,    6.08,  215.70,    0.00,    0.00,   66.33,  132.61,  158.89,   16.60,  427.00
24.04.2024 18:30:00,  978.75,    4.45,  279.31,    1.55,   81.40,    8.40,    6.83,    1.56,    4.36,    6.98, 1225.01,    3.33,    4.87,  209.50,    0.00,    0.00,   28.15,   66.95,   94.43,   16.13,  427.60
24.04.2024 18:40:00,  978.71,    4.48,  279.35,    1.59,   81.40,    8.42,    6.85,    1.57,    4.37,    7.00, 1224.79,    2.25,    3.43,  181.30,    0.00,    0.00,   16.92,   46.64,   54.38,   15.75,  427.90
24.04.2024 18:50:00,  978.96,    4.45,  279.29,    1.55,   81.40,    8.40,    6.84,    1.56,    4.36,    6.98, 1225.26,    1.87,    2.71,  207.80,    0.00,    0.00,    8.76,   27.11,   36.95,   15.45,  428.60
24.04.2024 19:00:00,  979.11,    4.34,  279.17,    1.57,   82.10,    8.33,    6.84,    1.49,    4.36,    6.99, 1225.92,    2.31,    3.36,  206.50,    0.00,    0.00,    4.57,   13.09,   17.20,   15.22,  429.60
24.04.2024 19:10:00,  979.23,    4.32,  279.14,    1.56,   82.20,    8.32,    6.84,    1.48,    4.36,    6.98, 1226.19,    2.34,    5.49,  207.40,    0.00,    0.00,    3.00,    9.22,   10.88,   15.05,  429.70
24.04.2024 19:20:00,  979.40,    4.35,  279.16,    1.58,   82.10,    8.34,    6.85,    1.49,    4.36,    6.99, 1226.24,    2.88,    4.44,  219.20,    0.00,    0.00,    0.59,    3.05,    6.07,   14.92,  429.30
24.04.2024 19:30:00,  979.48,    4.37,  279.17,    1.92,   84.00,    8.35,    7.02,    1.34,    4.47,    7.16, 1226.17,    1.46,    2.78,  213.20,    0.00,  410.00,    0.00,    0.00,    1.13,   14.80,  429.80
24.04.2024 19:40:00,  979.51,    4.42,  279.22,    2.18,   85.30,    8.38,    7.15,    1.23,    4.55,    7.30, 1225.93,    1.72,    2.95,  182.50,    0.00,  230.00,    0.00,    0.00,    0.00,   14.70,  430.10
24.04.2024 19:50:00,  979.43,    4.37,  279.18,    2.24,   86.00,    8.35,    7.18,    1.17,    4.57,    7.33, 1226.03,    2.04,    3.26,  168.00,    0.00,  140.00,    0.00,    0.00,    0.00,   14.64,  429.80
24.04.2024 20:00:00,  979.51,    4.31,  279.11,    2.52,   88.10,    8.32,    7.33,    0.99,    4.67,    7.48, 1226.33,    1.20,    2.44,  166.90,    0.00,    0.00,    0.00,    0.00,    0.00,   14.58,  431.70
24.04.2024 20:10:00,  979.49,    4.10,  278.90,    2.69,   90.50,    8.19,    7.42,    0.78,    4.72,    7.57, 1227.19,    1.66,    2.20,  150.00,    0.00,    0.00,    0.00,    0.00,    0.00,   14.52,  432.50
24.04.2024 20:20:00,  979.47,    4.01,  278.81,    2.84,   92.00,    8.14,    7.49,    0.65,    4.77,    7.65, 1227.52,    1.29,    2.41,  154.30,    0.00,    0.00,    0.00,    0.00,    0.00,   14.49,  433.30
24.04.2024 20:30:00,  979.43,    3.84,  278.64,    2.75,   92.60,    8.04,    7.45,    0.60,    4.74,    7.60, 1228.28,    2.33,    3.18,  158.30,    0.00,    0.00,    0.00,    0.00,    0.00,   14.47,  432.40
24.04.2024 20:40:00,  979.41,    3.72,  278.52,    2.77,   93.50,    7.98,    7.46,    0.52,    4.75,    7.62, 1228.75,    2.13,    3.33,  165.90,    0.00,    0.00,    0.00,    0.00,    0.00,   14.42,  432.80
24.04.2024 20:50:00,  979.38,    3.59,  278.39,    2.85,   94.90,    7.90,    7.50,    0.40,    4.78,    7.66, 1229.28,    2.23,    3.39,  178.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.34,  434.60
24.04.2024 21:00:00,  979.30,    3.41,  278.22,    2.85,   96.10,    7.80,    7.50,    0.30,    4.78,    7.66, 1229.98,    1.36,    1.99,  193.00,    0.00,    0.00,    0.00,    0.00,    0.00,   14.23,  437.40
24.04.2024 21:10:00,  979.34,    3.24,  278.04,    2.72,   96.40,    7.71,    7.43,    0.28,    4.73,    7.59, 1230.84,    1.23,    1.89,  196.90,    0.00,    0.00,    0.00,    0.00,    0.00,   14.14,  437.60
24.04.2024 21:20:00,  979.29,    3.23,  278.04,    2.76,   96.70,    7.71,    7.45,    0.25,    4.75,    7.61, 1230.77,    1.59,    2.15,  187.10,    0.00,    0.00,    0.00,    0.00,    0.00,   14.07,  438.90
24.04.2024 21:30:00,  979.24,    3.09,  277.90,    2.52,   96.00,    7.63,    7.33,    0.31,    4.67,    7.48, 1231.40,    1.98,    2.45,  211.00,    0.00,    0.00,    0.00,    0.00,    0.00,   14.02,  436.50
24.04.2024 21:40:00,  979.26,    3.06,  277.87,    2.37,   95.20,    7.61,    7.25,    0.37,    4.62,    7.40, 1231.60,    2.39,    3.14,  201.00,    0.00,    0.00,    0.00,    0.00,    0.00,   13.93,  435.10
24.04.2024 21:50:00,  979.38,    3.01,  277.81,    2.19,   94.30,    7.59,    7.15,    0.43,    4.56,    7.30, 1232.02,    2.38,    2.81,  210.40,    0.00,  160.00,    0.00,    0.00,    0.00,   13.81,  434.80
24.04.2024 22:00:00,  979.43,    2.99,  277.78,    2.12,   94.00,    7.57,    7.12,    0.45,    4.53,    7.27, 1232.21,    2.77,    3.58,  211.40,    0.10,  600.00,    0.00,    0.00,    0.00,   13.70,  435.30
24.04.2024 22:10:00,  979.35,    3.09,  277.89,    2.31,   94.60,    7.63,    7.21,    0.41,    4.60,    7.37, 1231.62,    3.62,    5.17,  200.60,    0.30,  540.00,    0.00,    0.00,    0.00,   13.56,  435.70
24.04.2024 22:20:00,  979.26,    3.26,  278.07,    2.36,   93.80,    7.72,    7.24,    0.48,    4.61,    7.40, 1230.71,    3.11,    5.75,  202.40,    0.00,    0.00,    0.00,    0.00,    0.00,   13.39,  432.30
24.04.2024 22:30:00,  979.22,    3.34,  278.16,    2.44,   93.80,    7.77,    7.29,    0.48,    4.64,    7.44, 1230.27,    2.41,    3.40,  206.90,    0.00,    0.00,    0.00,    0.00,    0.00,   13.24,  432.40
24.04.2024 22:40:00,  979.16,    3.44,  278.27,    2.50,   93.50,    7.82,    7.31,    0.51,    4.66,    7.47, 1229.74,    1.81,    2.87,  208.30,    0.00,    0.00,    0.00,    0.00,    0.00,   13.17,  432.50
24.04.2024 22:50:00,  979.09,    3.50,  278.32,    2.58,   93.70,    7.85,    7.36,    0.49,    4.69,    7.51, 1229.40,    1.32,    1.91,  200.30,    0.00,    0.00,    0.00,    0.00,    0.00,   13.34,  433.10
24.04.2024 23:00:00,  979.02,    3.42,  278.25,    2.99,   97.00,    7.81,    7.58,    0.23,    4.83,    7.74, 1229.55,    1.20,    2.16,  188.50,    0.00,    0.00,    0.00,    0.00,    0.00,   13.60,  437.50
24.04.2024 23:10:00,  978.97,    3.19,  278.02,    2.95,   98.30,    7.68,    7.55,    0.13,    4.81,    7.71, 1230.52,    1.33,    2.20,  184.70,    0.00,    0.00,    0.00,    0.00,    0.00,   13.63,  440.10
24.04.2024 23:20:00,  978.90,    3.09,  277.93,    2.99,   99.30,    7.63,    7.58,    0.05,    4.83,    7.74, 1230.85,    0.87,    1.54,  197.90,    0.00,   10.00,    0.00,    0.00,    0.00,   13.61,  440.70
24.04.2024 23:30:00,  978.93,    3.08,  277.92,    2.98,   99.30,    7.63,    7.57,    0.05,    4.83,    7.74, 1230.93,    0.83,    1.52,  183.40,    0.10,  600.00,    0.00,    0.00,    0.00,   13.60,  440.80
24.04.2024 23:40:00,  978.96,    3.16,  278.00,    3.05,   99.20,    7.67,    7.61,    0.06,    4.85,    7.77, 1230.60,    1.35,    2.34,  186.30,    0.10,  600.00,    0.00,    0.00,    0.00,   13.62,  439.40
24.04.2024 23:50:00,  978.96,    3.30,  278.14,    2.96,   97.60,    7.74,    7.56,    0.19,    4.82,    7.72, 1230.00,    1.96,    3.39,  197.70,    0.00,  600.00,    0.00,    0.00,    0.00,   13.66,  436.30
25.04.2024 00:00:00,  978.87,    3.38,  278.22,    2.92,   96.80,    7.79,    7.54,    0.25,    4.80,    7.70, 1229.57,    2.36,    3.55,  191.40,    0.10,  600.00,    0.00,    0.00,    0.00,   13.66,  435.10
25.04.2024 00:10:00,  978.77,    3.33,  278.18,    2.94,   97.30,    7.76,    7.55,    0.21,    4.81,    7.71, 1229.64,    2.99,    4.03,  186.10,    0.00,  250.00,    0.00,    0.00,    0.00,   13.62,  435.00
25.04.2024 00:20:00,  978.69,    3.35,  278.21,    2.82,   96.30,    7.77,    7.48,    0.29,    4.77,    7.65, 1229.50,    3.02,    4.19,  186.40,    0.00,    0.00,    0.00,    0.00,    0.00,   13.53,  433.80
25.04.2024 00:30:00,  978.65,    3.34,  278.20,    2.99,   97.50,    7.77,    7.57,    0.19,    4.83,    7.74, 1229.42,    2.56,    3.75,  180.60,    0.00,    0.00,    0.00,    0.00,    0.00,   13.43,  434.60
25.04.2024 00:40:00,  978.65,    3.28,  278.14,    3.01,   98.10,    7.73,    7.59,    0.15,    4.84,    7.75, 1229.70,    1.87,    2.68,  202.00,    0.00,    0.00,    0.00,    0.00,    0.00,   13.34,  436.00
25.04.2024 00:50:00,  978.62,    3.23,  278.09,    3.09,   99.00,    7.70,    7.63,    0.08,    4.86,    7.79, 1229.87,    1.29,    1.93,  204.80,    0.00,    0.00,    0.00,    0.00,    0.00,   13.28,  437.30
25.04.2024 01:00:00,  978.58,    3.19,  278.05,    3.13,   99.60,    7.68,    7.65,    0.03,    4.88,    7.82, 1230.00,    1.04,    1.72,  218.90,    0.00,    0.00,    0.00,    0.00,    0.00,   13.25,  438.20
25.04.2024 01:10:00,  978.57,    3.13,  278.00,    3.13,  100.00,    7.65,    7.65,    0.00,    4.88,    7.82, 1230.22,    0.93,    1.89,  197.20,    0.00,    0.00,    0.00,    0.00,    0.00,   13.27,  439.20
25.04.2024 01:20:00,  978.49,    3.11,  277.98,    3.11,  100.00,    7.64,    7.64,    0.00,    4.87,    7.81, 1230.23,    1.51,    2.24,  191.90,    0.00,    0.00,    0.00,    0.00,    0.00,   13.30,  439.80
25.04.2024 01:30:00,  978.43,    3.02,  277.90,    3.00,   99.90,    7.59,    7.58,    0.01,    4.84,    7.75, 1230.58,    1.26,    2.34,  205.60,    0.00,    0.00,    0.00,    0.00,    0.00,   13.31,  438.00
25.04.2024 01:40:00,  978.42,    3.01,  277.89,    2.74,   98.10,    7.59,    7.44,    0.14,    4.74,    7.61, 1230.68,    1.12,    2.10,  234.60,    0.00,    0.00,    0.00,    0.00,    0.00,   13.30,  435.60
25.04.2024 01:50:00,  978.39,    3.06,  277.94,    2.59,   96.70,    7.61,    7.36,    0.25,    4.69,    7.53, 1230.44,    0.98,    1.89,  252.60,    0.00,    0.00,    0.00,    0.00,    0.00,   13.28,  434.70
25.04.2024 02:00:00,  978.33,    3.16,  278.05,    2.54,   95.70,    7.67,    7.34,    0.33,    4.68,    7.50, 1229.95,    0.90,    1.55,  243.70,    0.00,    0.00,    0.00,    0.00,    0.00,   13.27,  434.50
25.04.2024 02:10:00,  978.25,    3.24,  278.13,    2.53,   95.10,    7.71,    7.33,    0.38,    4.67,    7.49, 1229.51,    0.65,    1.14,  241.00,    0.00,    0.00,    0.00,    0.00,    0.00,   13.28,  434.60
